sample_id,is_cbl,is_novel_serogroup,is_novel_energy,is_novel_openmax,serotype_confidence,novelty_confidence,openmax_pred,openmax_prob_unknown,pred_genogroup,pred_argmax
SAMEA3389911#4,True,True,False,True,0.884,-9.689,UNKNOWN,0.999902,11,46
SAMEA1033508#24,True,True,False,True,0.64,-8.271,UNKNOWN,0.999999,33G,46
SAMEA1033508#26,True,True,False,True,0.664,-9.11,UNKNOWN,0.999936,11,46
SAMEA5980530#9,True,False,False,False,1.0,-12.149,14,0.000574,Serogroup 33,14
SAMEA5980530#20,True,True,False,True,0.788,-8.603,UNKNOWN,0.996059,Serogroup 33,14
SAMEA2797285#3,True,True,False,True,0.9,-9.79,UNKNOWN,0.999651,11,46
SAMEA3389769#4,True,False,False,False,0.992,-10.719,18A,0.444753,Serogroup 33,18A
SAMEA3390079#4,True,True,False,True,0.889,-9.701,UNKNOWN,0.999886,20,46
SAMEA5979394#3,True,False,False,False,0.999,-11.852,15A,0.005721,10,15A
SAMEA3171022#5,True,True,True,True,0.272,-6.507,UNKNOWN,0.999998,6,12B
SAMEA3171022#6,True,True,False,True,0.664,-9.11,UNKNOWN,0.999936,11,46
SAMEA3390076#5,True,True,False,True,0.889,-9.703,UNKNOWN,0.999884,20,46
SAMEA1033640#6,True,True,False,True,0.941,-8.524,UNKNOWN,1.0,21,46
SAMEA1033640#24,True,True,False,True,0.64,-8.271,UNKNOWN,0.999999,33G,46
SAMEA867793#26,True,True,False,True,0.693,-8.571,UNKNOWN,0.999997,33G,46
SAMEA867793#90,True,True,True,True,0.571,-7.854,UNKNOWN,1.0,33G,46
SAMEA3506039#5,True,True,False,True,0.88,-9.671,UNKNOWN,0.999885,20,46
SAMEA3171016#3,True,True,True,True,0.279,-6.547,UNKNOWN,0.999969,6,12B
SAMEA3171016#4,True,True,False,True,0.667,-9.112,UNKNOWN,0.999937,11,46
SAMEA2434448#8,True,False,False,False,0.994,-9.654,15A,0.103259,10,15A
SAMEA2434448#22,True,True,True,True,0.839,-7.463,UNKNOWN,0.999484,20,15A
SAMEA1033586#4,True,True,False,True,0.666,-9.113,UNKNOWN,0.999933,11,46
SAMEA1033586#24,True,True,False,True,0.64,-8.271,UNKNOWN,0.999999,33G,46
SAMEA5980059#2,True,False,False,False,0.999,-11.852,15A,0.005721,10,15A
SAMEA867810#6,True,True,True,True,0.571,-7.854,UNKNOWN,1.0,33G,46
SAMEA867810#22,True,True,False,True,0.687,-8.476,UNKNOWN,0.999998,33G,46
SAMEA1023884#34,True,True,False,True,0.991,-9.991,UNKNOWN,0.817814,Serogroup 33,14
SAMEA1023884#87,True,True,True,True,0.247,-5.925,UNKNOWN,0.999999,45,11A
SAMD00224670#1,True,True,False,True,0.844,-9.569,UNKNOWN,0.555621,12_44_46,11A
SAMEA4831030#1,True,True,False,True,0.777,-9.254,UNKNOWN,0.992334,18,20A
SAMEA4967967#1,True,True,False,True,0.775,-9.25,UNKNOWN,0.992669,18,20A
SAMEA3175913#4,True,True,False,True,0.776,-9.258,UNKNOWN,0.988894,18,20A
SAMEA1024934#27,True,True,True,True,0.455,-6.59,UNKNOWN,1.0,45,15A
SAMEA1024934#37,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA1023767#6,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA1023767#36,True,True,True,True,0.415,-6.635,UNKNOWN,1.0,20,6A
SAMEA4733162#3,True,True,False,True,0.995,-10.773,UNKNOWN,0.892352,35A_35C_42,18F
SAMEA3431386#15,True,True,False,True,0.647,-8.326,UNKNOWN,0.993484,36,15B
SAMEA3431386#17,True,True,True,True,0.422,-6.224,UNKNOWN,1.0,36,3
SAMEA1023874#29,True,True,True,True,0.455,-6.59,UNKNOWN,1.0,45,15A
SAMEA1023874#84,True,True,True,True,0.247,-5.925,UNKNOWN,0.999999,45,11A
SAMEA4831121#3,True,True,False,True,0.777,-9.254,UNKNOWN,0.992334,18,20A
SAMEA3221544#6,True,True,True,True,0.634,-6.564,UNKNOWN,1.0,20,14
SAMEA3221544#7,True,True,False,True,0.872,-9.019,UNKNOWN,0.707497,Serogroup 33,20A
SAMEA1024018#34,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA1024018#36,True,True,False,True,0.989,-9.966,UNKNOWN,0.825318,Serogroup 33,14
SAMEA1025710#28,True,True,True,True,0.505,-6.547,UNKNOWN,1.0,20,6A
SAMEA1025710#36,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMD00224642#2,True,True,False,True,0.861,-9.656,UNKNOWN,0.59328,12_44_46,11A
SAMEA2696437#2,True,True,False,True,0.79,-9.229,UNKNOWN,0.992301,18,20A
SAMEA5936852#2,True,True,True,True,0.205,-6.002,UNKNOWN,0.999999,35A_35C_42,24F
SAMEA5936852#17,True,False,False,False,0.533,-8.975,15B,0.026177,29,15B
SAMEA1023911#23,True,True,False,True,0.989,-9.966,UNKNOWN,0.825318,Serogroup 33,14
SAMEA1023911#34,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA1028724#27,True,True,True,True,0.539,-6.918,UNKNOWN,1.0,10,15A
SAMEA1028724#36,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA112486029#3,True,False,False,False,0.569,-9.136,15C,0.003635,29,15C
SAMEA4967527#5,True,True,False,True,0.777,-9.254,UNKNOWN,0.992334,18,20A
SAMEA1024110#27,True,True,True,True,0.455,-6.59,UNKNOWN,1.0,45,15A
SAMEA1024110#95,True,True,True,True,0.247,-5.925,UNKNOWN,0.999999,45,11A
SAMEA1025750#27,True,True,True,True,0.455,-6.59,UNKNOWN,1.0,45,15A
SAMEA1025750#34,True,True,False,True,0.87,-9.068,UNKNOWN,0.598437,Serogroup 33,20A
SAMEA4830846#1,True,True,False,True,0.777,-9.254,UNKNOWN,0.992334,18,20A
SAMEA1025736#6,True,True,False,True,0.87,-9.105,UNKNOWN,0.549329,Serogroup 33,20A
SAMEA1025736#34,True,True,False,True,0.989,-9.966,UNKNOWN,0.825318,Serogroup 33,14
SAMEA4022542#1,True,True,False,True,0.949,-9.171,UNKNOWN,0.992313,25A_25F_38,28A
SAMEA4023549#1,True,True,True,True,0.492,-6.674,UNKNOWN,1.0,45,28A
SAMEA4023549#15,True,True,False,True,0.858,-8.784,UNKNOWN,0.998434,Serogroup 33,28A
SAMEA4025002#2,True,True,False,True,0.95,-9.176,UNKNOWN,0.99226,25A_25F_38,28A
SAMEA4387956#3,True,True,True,True,0.573,-7.104,UNKNOWN,1.0,45,28A
SAMEA4387956#15,True,True,False,True,0.858,-8.649,UNKNOWN,0.999269,Serogroup 33,28A
SAMEA4024502#2,True,True,True,True,0.634,-6.676,UNKNOWN,1.0,20,28A
SAMEA4024502#23,True,True,True,True,0.45,-6.409,UNKNOWN,1.0,45,6B
SAMEA2814568#1,True,True,True,True,0.385,-6.872,UNKNOWN,1.0,20,19F
SAMEA2814568#24,True,True,True,True,0.231,-6.362,UNKNOWN,1.0,10,28A
SAMEA4025014#1,True,True,False,True,0.893,-9.469,UNKNOWN,0.843931,Serogroup 33,28A
SAMEA4025014#25,True,True,True,True,0.427,-6.554,UNKNOWN,1.0,45,15A
SAMEA4022616#1,True,True,False,True,0.949,-9.171,UNKNOWN,0.992313,25A_25F_38,28A
SAMEA4025013#2,True,True,False,True,0.893,-9.469,UNKNOWN,0.843931,Serogroup 33,28A
SAMEA4025013#22,True,True,True,True,0.427,-6.554,UNKNOWN,1.0,45,15A
SAMEA4022501#1,True,True,False,True,0.949,-9.171,UNKNOWN,0.992313,25A_25F_38,28A
SAMEA4022514#21,True,True,True,True,0.427,-6.554,UNKNOWN,1.0,45,15A
SAMEA4022514#25,True,True,False,True,0.906,-9.468,UNKNOWN,0.90011,Serogroup 33,28A
SAMEA4022505#1,True,True,False,True,0.95,-9.178,UNKNOWN,0.992363,25A_25F_38,28A
SAMEA4022484#4,True,True,False,True,0.949,-9.171,UNKNOWN,0.992313,25A_25F_38,28A
SAMEA4023087#2,True,True,False,True,0.912,-9.48,UNKNOWN,0.913144,Serogroup 33,28A
SAMEA4023087#54,True,True,True,True,0.417,-6.368,UNKNOWN,1.0,45,6B
SAMEA5866292#1,True,True,False,True,0.951,-9.199,UNKNOWN,0.992373,25A_25F_38,28A
SAMEA4022480#1,True,True,False,True,0.889,-9.446,UNKNOWN,0.851441,Serogroup 33,28A
SAMEA4022480#25,True,True,True,True,0.427,-6.554,UNKNOWN,1.0,45,15A
SAMEA4023261#3,True,True,False,True,0.904,-9.474,UNKNOWN,0.8887,Serogroup 33,28A
SAMEA4023261#18,True,True,True,True,0.417,-6.368,UNKNOWN,1.0,45,6B
SAMEA4025022#1,True,True,False,True,0.949,-9.168,UNKNOWN,0.992607,25A_25F_38,28A
SAMEA4022516#1,True,True,True,True,0.492,-6.674,UNKNOWN,1.0,45,28A
SAMEA4022516#16,True,True,True,True,0.786,-8.132,UNKNOWN,0.999991,Serogroup 33,28A
SAMEA114520664#2,True,True,False,True,0.948,-9.157,UNKNOWN,0.993155,25A_25F_38,28A
SAMEA4022502#1,True,True,False,True,0.949,-9.171,UNKNOWN,0.992313,25A_25F_38,28A
SAMEA4022557#1,True,True,False,True,0.919,-9.505,UNKNOWN,0.924475,Serogroup 33,28A
SAMEA4022557#26,True,True,True,True,0.427,-6.554,UNKNOWN,1.0,45,15A
SAMEA4388437#4,True,True,True,True,0.573,-7.104,UNKNOWN,1.0,45,28A
SAMEA4388437#14,True,True,False,True,0.858,-8.668,UNKNOWN,0.999196,Serogroup 33,28A
SAMEA4024390#1,True,True,False,True,0.919,-9.505,UNKNOWN,0.924481,Serogroup 33,28A
SAMEA4024390#24,True,True,True,True,0.302,-6.443,UNKNOWN,1.0,45,15A
SAMEA114441371#4,True,False,False,False,0.998,-11.208,23A,0.026652,3,23A
SAMEA5187215#2,True,False,False,False,0.996,-10.734,23A,0.29448,3,23A
SAMEA3980436#1,True,False,False,False,0.996,-11.893,24F,0.141897,35A_35C_42,24F
SAMEA114392664#3,True,False,False,False,0.998,-11.2,23A,0.027903,3,23A
SAMEA114408260#2,True,False,False,False,0.998,-11.211,23A,0.026256,3,23A
SAMEA114408324#2,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA114375366#2,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA114392810#3,True,False,False,False,0.998,-11.209,23A,0.026614,3,23A
SAMEA2797387#1,True,False,False,False,0.997,-10.634,23F,0.093979,19B_19C,23F
SAMEA14105623#2,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA114441402#1,True,False,False,False,0.998,-11.2,23A,0.027903,3,23A
SAMEA114392678#2,True,False,False,False,0.998,-11.196,23A,0.028663,3,23A
SAMEA114392892#2,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA3980430#1,True,False,False,False,0.996,-11.893,24F,0.141386,35A_35C_42,24F
SAMEA3980402#1,True,False,False,False,0.996,-11.893,24F,0.141386,35A_35C_42,24F
SAMEA5187319#3,True,False,False,False,0.998,-11.19,23A,0.028711,3,23A
SAMEA3980406#1,True,False,False,False,0.996,-11.896,24F,0.140136,35A_35C_42,24F
SAMEA114392851#3,True,False,False,False,0.998,-11.2,23A,0.027903,3,23A
SAMEA115606883#1,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA12566625#2,True,False,False,False,0.998,-11.208,23A,0.026652,3,23A
SAMEA5187398#3,True,False,False,False,0.998,-11.208,23A,0.026652,3,23A
SAMEA6543441#1,True,False,False,False,0.996,-11.893,24F,0.141386,35A_35C_42,24F
SAMEA3980386#1,True,False,False,False,0.996,-11.896,24F,0.140085,35A_35C_42,24F
SAMEA115092652#2,True,False,False,False,0.998,-11.208,23A,0.026625,3,23A
SAMEA115092639#1,True,True,False,True,0.964,-10.026,UNKNOWN,0.995413,33G,11B
SAMEA115606408#1,True,True,False,True,0.965,-10.044,UNKNOWN,0.995528,33G,11B
SAMN15562736#1,True,True,False,True,0.964,-10.034,UNKNOWN,0.995636,33G,11B
SAMEA114211917#1,True,True,False,True,0.965,-10.044,UNKNOWN,0.995528,33G,11B
SAMN34146023#1,True,True,False,True,0.559,-8.391,UNKNOWN,0.999951,33G,11C
SAMN34146023#15,True,True,True,True,0.453,-5.693,UNKNOWN,0.999994,12_44_46,18C
SAMEA114392718#2,True,True,False,True,0.963,-10.011,UNKNOWN,0.995816,33G,11B
SAMEA4928243#1,True,True,False,True,0.899,-9.848,UNKNOWN,0.998622,33G,11B
SAMEA2434471#1,True,True,False,True,0.965,-10.038,UNKNOWN,0.99565,33G,11B
SAMEA114638464#1,True,True,False,True,0.965,-10.043,UNKNOWN,0.995497,33G,11B
SAMEA4023846#1,True,True,False,True,0.965,-10.031,UNKNOWN,0.995345,33G,11B
SAMEA5082788#2,True,True,True,True,0.403,-7.007,UNKNOWN,1.0,36,9L
SAMEA5082788#25,True,True,False,True,0.962,-9.369,UNKNOWN,1.0,39,11B
SAMEA4023365#1,True,True,False,True,0.9,-9.85,UNKNOWN,0.998576,33G,11B
SAMEA5082361#2,True,True,True,True,0.403,-7.007,UNKNOWN,1.0,36,9L
SAMEA5082361#24,True,True,False,True,0.962,-9.369,UNKNOWN,1.0,39,11B
SAMEA5979161#1,True,True,False,True,0.899,-9.848,UNKNOWN,0.998622,33G,11B
SAMEA4927104#1,True,True,False,True,0.899,-9.848,UNKNOWN,0.998622,33G,11B
SAMEA4022462#1,True,True,False,True,0.898,-9.845,UNKNOWN,0.998785,33G,11B
SAMEA4022379#1,True,True,False,True,0.965,-10.046,UNKNOWN,0.995497,33G,11B
SAMEA114088786#1,True,True,False,True,0.965,-10.043,UNKNOWN,0.995497,33G,11B
SAMEA5083325#9,True,True,True,True,0.403,-7.007,UNKNOWN,1.0,36,9L
SAMEA5083325#29,True,True,False,True,0.962,-9.369,UNKNOWN,1.0,39,11B
SAMEA114211903#1,True,True,False,True,0.896,-9.829,UNKNOWN,0.998386,33G,11B
SAMEA4927752#1,True,True,False,True,0.899,-9.848,UNKNOWN,0.998622,33G,11B
SAMEA4927750#1,True,True,False,True,0.899,-9.848,UNKNOWN,0.998622,33G,11B
SAMEA4022337#1,True,True,False,True,0.904,-9.858,UNKNOWN,0.998257,33G,11B
SAMN15562797#1,True,True,False,True,0.964,-10.034,UNKNOWN,0.995636,33G,11B
SAMEA1025369#16,True,False,False,False,0.998,-11.598,35F,0.492321,20,35F
SAMEA1025369#90,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1024015#17,True,False,False,False,0.999,-11.783,35F,0.133264,20,35F
SAMEA1024015#92,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1025461#15,True,False,False,False,0.999,-12.005,35F,0.113471,20,35F
SAMEA1025461#95,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1024191#16,True,False,False,False,0.999,-11.653,35F,0.095108,20,35F
SAMEA1024191#87,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA4831189#1,True,False,False,False,1.0,-12.4,35F,0.010505,36,35F
SAMEA1888677#15,True,False,False,False,0.998,-11.64,35F,0.39071,20,35F
SAMEA1888677#87,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA4832476#1,True,False,False,False,1.0,-12.4,35F,0.010505,36,35F
SAMEA1025332#15,True,False,False,False,0.999,-11.807,35F,0.114059,20,35F
SAMEA1025332#96,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1025598#19,True,False,False,False,0.998,-11.619,35F,0.415846,20,35F
SAMEA1025598#67,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1024693#15,True,False,False,False,0.999,-11.783,35F,0.133264,20,35F
SAMEA1024693#82,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA4831264#3,True,False,False,False,1.0,-12.548,35F,0.017803,20,35F
SAMEA1024692#29,True,True,True,True,0.556,-7.023,UNKNOWN,1.0,35A_35C_42,24F
SAMEA1024692#90,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1025259#15,True,False,False,False,0.999,-11.703,35F,0.314132,20,35F
SAMEA1025259#91,True,True,False,True,0.977,-9.579,UNKNOWN,0.839434,3,13
SAMEA1025389#15,True,True,False,True,0.998,-11.445,UNKNOWN,0.592235,20,35F
SAMEA1025389#86,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1024607#30,True,True,True,True,0.556,-7.023,UNKNOWN,1.0,35A_35C_42,24F
SAMEA1024607#108,True,True,False,True,0.986,-9.742,UNKNOWN,0.881611,3,13
SAMEA4966842#4,True,False,False,False,1.0,-12.548,35F,0.017803,20,35F
SAMEA1025278#25,True,True,True,True,0.556,-7.023,UNKNOWN,1.0,35A_35C_42,24F
SAMEA1025278#96,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA1024003#15,True,False,False,False,0.999,-11.789,35F,0.111427,20,35F
SAMEA1024003#102,True,True,False,True,0.985,-9.734,UNKNOWN,0.837598,3,13
SAMEA1029273#15,True,False,False,False,0.999,-11.79,35F,0.136022,20,35F
SAMEA1029273#95,True,True,False,True,0.985,-9.734,UNKNOWN,0.837598,3,13
SAMEA1024183#18,True,True,False,True,0.998,-11.565,UNKNOWN,0.50223,20,35F
SAMEA1024183#88,True,True,False,True,0.866,-8.439,UNKNOWN,0.931557,3,13
SAMEA4830880#1,True,False,False,False,1.0,-12.548,35F,0.017803,20,35F
SAMEA4832490#1,True,False,False,False,1.0,-12.504,35F,0.020285,20,35F
SAMEA4966104#7,True,False,False,False,1.0,-12.54,35F,0.016407,20,35F
SAMEA4831353#1,True,False,False,False,1.0,-12.4,35F,0.010505,36,35F
SAMEA974684#14,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA974621#14,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA4966809#2,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA4966993#2,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA1023717#9,True,False,False,False,0.999,-11.916,35F,0.052177,20,35F
SAMEA2061468#1,True,False,False,False,0.999,-11.938,35F,0.046467,20,35F
SAMEA1024174#16,True,False,False,False,0.999,-11.882,35F,0.05355,20,35F
SAMEA4966641#2,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA1025126#15,True,False,False,False,0.999,-11.976,35F,0.044584,20,35F
SAMEA4966099#3,True,False,False,False,0.999,-11.916,35F,0.052177,20,35F
SAMEA1023802#8,True,True,True,True,0.792,-7.468,UNKNOWN,0.999999,20,13
SAMEA1023802#141,True,True,True,True,0.447,-6.636,UNKNOWN,1.0,36,19A
SAMEA1025965#15,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA2061470#1,True,False,False,False,0.999,-11.938,35F,0.046467,20,35F
SAMEA4966213#2,True,False,False,False,0.999,-11.929,35F,0.049161,20,35F
SAMEA1025269#13,True,False,False,False,0.999,-11.929,35F,0.049161,20,35F
SAMEA1025994#16,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA1023984#12,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA4967068#2,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA1026047#13,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA1024094#15,True,False,False,False,0.999,-11.92,35F,0.048865,20,35F
SAMEA1024058#14,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA4966603#3,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA4966203#2,True,False,False,False,0.999,-11.916,35F,0.052177,20,35F
SAMEA1025231#2,True,False,False,False,0.999,-11.929,35F,0.049373,20,35F
SAMEA2238567#8,True,True,True,True,0.848,-8.1,UNKNOWN,0.999964,45,22F
SAMEA2238567#66,True,True,True,True,0.693,-6.687,UNKNOWN,0.999999,45,19F
SAMEA5226031#1,True,False,False,False,1.0,-12.293,22F,0.001441,35A_35C_42,22F
SAMEA5054463#1,True,False,False,False,1.0,-12.296,22F,0.00146,35A_35C_42,22F
SAMEA102291418#1,True,False,False,False,1.0,-12.284,22F,0.002142,35A_35C_42,22F
SAMEA102291418#27,True,True,True,True,0.586,-6.793,UNKNOWN,1.0,10,15A
SAMEA112824168#1,True,False,False,False,1.0,-12.274,22F,0.001537,35A_35C_42,22F
SAMEA104355779#4,True,False,False,False,1.0,-12.295,22F,0.001487,35A_35C_42,22F
SAMEA2238734#3,True,True,True,True,0.508,-6.716,UNKNOWN,1.0,12_44_46,19F
SAMEA2238734#24,True,True,True,True,0.529,-7.085,UNKNOWN,0.999962,35A_35C_42,19A
SAMEA3180634#1,True,False,False,False,0.934,-9.597,6B,0.130629,45,6B
SAMEA115794688#2,True,True,True,True,0.724,-7.212,UNKNOWN,0.999999,33A_33F_37,34
SAMEA115794688#28,True,False,False,False,0.999,-11.806,22F,0.017318,35A_35C_42,22F
SAMEA114490316#3,True,True,True,True,0.555,-7.118,UNKNOWN,1.0,Serogroup 33,21
SAMEA114490316#27,True,False,False,False,0.999,-11.817,22F,0.016715,35A_35C_42,22F
SAMEA115795075#3,True,False,False,False,1.0,-12.272,22F,0.001571,35A_35C_42,22F
SAMEA6543415#4,True,False,False,False,0.999,-12.033,22F,0.00933,33A_33F_37,22F
SAMEA112824254#3,True,True,True,True,0.43,-6.204,UNKNOWN,1.0,Serogroup 33,21
SAMEA112824254#14,True,False,False,False,0.999,-11.909,22F,0.012428,35A_35C_42,22F
SAMEA104035659#3,True,True,False,True,0.848,-8.423,UNKNOWN,0.999784,45,22F
SAMEA104035659#27,True,False,False,False,0.999,-11.797,22F,0.017741,35A_35C_42,22F
SAMEA114521061#2,True,False,False,False,1.0,-12.29,22F,0.001507,35A_35C_42,22F
SAMN14158143#1,True,False,False,False,1.0,-12.272,22F,0.001548,35A_35C_42,22F
SAMEA5226035#1,True,False,False,False,1.0,-12.293,22F,0.001441,35A_35C_42,22F
SAMEA104035119#4,True,True,False,True,0.848,-8.423,UNKNOWN,0.999784,45,22F
SAMEA104035119#30,True,False,False,False,0.999,-11.815,22F,0.016595,35A_35C_42,22F
SAMN09223889#5,True,False,False,False,1.0,-12.279,22F,0.001507,35A_35C_42,22F
SAMEA112824166#1,True,False,False,False,1.0,-12.274,22F,0.001537,35A_35C_42,22F
SAMEA5225985#2,True,True,False,True,0.633,-8.839,UNKNOWN,0.919714,6,6C
SAMEA5225862#1,True,False,False,False,1.0,-12.293,22F,0.001441,35A_35C_42,22F
SAMEA114520442#3,True,False,False,False,1.0,-12.292,22F,0.001561,35A_35C_42,22F
SAMN05898566#2,True,False,False,False,1.0,-12.295,22F,0.001536,35A_35C_42,22F
SAMD00224648#3,True,False,False,False,0.782,-9.687,6B,0.006002,45,6B
SAMD00224650#3,True,False,False,False,0.797,-9.705,6B,0.006417,45,6B
SAMEA974676#16,True,False,False,False,0.969,-10.014,6B,0.137436,45,6B
SAMEA974676#23,True,True,True,True,0.698,-7.239,UNKNOWN,0.99967,35A_35C_42,6B
SAMEA1028909#20,True,True,False,True,0.957,-9.838,UNKNOWN,0.703433,45,6B
SAMEA1028909#89,True,True,True,True,0.839,-7.752,UNKNOWN,0.998541,45,6B
SAMD00224647#3,True,False,False,False,0.782,-9.687,6B,0.006002,45,6B
SAMEA1028858#15,True,False,False,False,0.999,-11.157,19A,0.029493,33C,19A
SAMEA1028858#106,True,True,True,True,0.679,-7.015,UNKNOWN,0.999999,20,12F
SAMD00224679#2,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMD00224652#8,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMEA2062382#19,True,True,True,True,0.925,-7.968,UNKNOWN,0.996205,36,6B
SAMEA2062382#80,True,True,True,True,0.837,-7.93,UNKNOWN,0.864806,20,6A
SAMEA1028719#41,True,True,False,True,0.936,-8.156,UNKNOWN,0.987235,6,6B
SAMEA1028719#90,True,True,True,True,0.839,-7.752,UNKNOWN,0.998541,45,6B
SAMEA4832790#2,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMEA4966110#3,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMEA1025436#43,True,True,False,True,0.962,-8.798,UNKNOWN,0.813739,36,6B
SAMEA1025436#97,True,True,True,True,0.802,-7.715,UNKNOWN,0.992677,35A_35C_42,6B
SAMEA1029043#43,True,True,False,True,0.936,-8.156,UNKNOWN,0.987235,6,6B
SAMEA1029043#103,True,True,True,True,0.802,-7.715,UNKNOWN,0.992677,35A_35C_42,6B
SAMEA2061745#1,True,False,False,False,0.944,-9.996,6B,0.025004,45,6B
SAMEA2061745#23,True,True,True,True,0.925,-7.968,UNKNOWN,0.996205,36,6B
SAMEA1025758#40,True,False,False,False,0.944,-9.996,6B,0.025004,45,6B
SAMEA1025758#44,True,True,True,True,0.949,-8.081,UNKNOWN,0.992827,36,6B
SAMD00224677#2,True,False,False,False,0.783,-9.686,6B,0.006189,45,6B
SAMEA2062385#37,True,True,True,True,0.925,-7.968,UNKNOWN,0.996205,36,6B
SAMEA2062385#82,True,True,True,True,0.837,-7.93,UNKNOWN,0.864806,20,6A
SAMEA1024946#37,True,True,False,True,0.963,-8.724,UNKNOWN,0.917776,36,6B
SAMEA1024946#101,True,True,True,True,0.802,-7.715,UNKNOWN,0.992677,35A_35C_42,6B
SAMEA1025569#40,True,True,False,True,0.963,-8.724,UNKNOWN,0.917776,36,6B
SAMEA1025569#82,True,True,True,True,0.802,-7.715,UNKNOWN,0.992677,35A_35C_42,6B
SAMEA4967620#7,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMEA4967591#4,True,False,False,False,0.785,-9.691,6B,0.006105,45,6B
SAMD00224665#4,True,False,False,False,0.977,-10.215,6B,0.049095,45,6B
SAMD00224665#20,True,True,True,True,0.459,-6.645,UNKNOWN,1.0,10D,12F
SAMEA2062162#21,True,True,True,True,0.925,-7.968,UNKNOWN,0.996205,36,6B
SAMEA2062162#75,True,True,True,True,0.627,-7.671,UNKNOWN,0.952635,20,6B
SAMEA5187470#2,True,True,False,True,0.959,-8.489,UNKNOWN,0.986386,6,6A
SAMEA5187364#2,True,True,False,True,0.958,-8.469,UNKNOWN,0.987509,6,6A
SAMEA5187452#2,True,True,False,True,0.958,-8.469,UNKNOWN,0.987509,6,6A
SAMEA5187449#2,True,True,True,True,0.436,-7.332,UNKNOWN,0.999663,10,6C
SAMEA5187449#10,True,False,False,False,0.85,-9.63,6A,0.002005,45,6A
SAMEA114441278#2,True,True,False,True,0.959,-8.489,UNKNOWN,0.986386,6,6A
SAMEA114392696#1,True,True,True,True,0.423,-7.288,UNKNOWN,0.999789,10,6C
SAMEA114392696#11,True,False,False,False,0.847,-9.642,6A,0.001913,45,6A
SAMEA114408169#5,True,True,True,True,0.436,-7.332,UNKNOWN,0.999663,10,6C
SAMEA114408169#11,True,False,False,False,0.849,-9.635,6A,0.00198,45,6A
SAMEA5187390#3,True,True,True,True,0.872,-7.971,UNKNOWN,0.99971,10,15A
SAMEA5187390#8,True,False,False,False,0.847,-9.625,6A,0.002045,45,6A
SAMEA114408160#3,True,True,False,True,0.964,-8.562,UNKNOWN,0.982478,6,6A
SAMEA114463201#2,True,True,False,True,0.959,-8.489,UNKNOWN,0.986379,6,6A
SAMEA114392630#4,True,True,True,True,0.794,-7.712,UNKNOWN,0.999874,45,6C
SAMEA114392630#11,True,False,False,False,0.844,-9.615,6A,0.002178,45,6A
