sample,GPSC
SAMEA102135418,80
SAMEA3381426,80
SAMEA2696638,80
SAMEA3233383,80
SAMEA3448032,80
SAMEA3504681,80
SAMEA3233396,80
SAMEA2627206,80
SAMEA102172918,80
SAMEA102172168,80
SAMEA104154492,80
SAMEA3504682,80
SAMEA3233351,80
SAMEA3381381,80
SAMEA2696625,80
SAMEA3381493,80
SAMEA104154560,80
SAMEA3447946,80
SAMEA3381445,80
SAMEA3309577,80
SAMEA2696582,80
SAMEA3309527,80
SAMEA102261418,80
SAMEA3381641,80
SAMEA3172868,80
SAMEA3172829,80
SAMEA3448098,80
SAMEA2696309,80
SAMEA102136168,80
SAMEA3504673,80
SAMEA3233399,80
SAMEA3381358,80
SAMEA3233377,80
SAMEA3233391,80
SAMEA3309549,80
SAMEA3309677,80
SAMEA2696635,80
SAMEA3381482,80
SAMEA104154307,80
SAMEA104154618,80
SAMEA3381325,80
SAMN27738066,386
SAMN27738137,386
SAMEA114552612,386
SAMEA114313315,386
SAMEA114313303,386
SAMEA114346062,386
SAMEA114088746,386
SAMEA113533872,386
SAMEA114211861,386
SAMEA114346130,386
SAMEA114211882,386
SAMEA114313421,386
SAMEA114638462,386
SAMEA114552454,386
SAMEA114552554,386
SAMEA115376922,386
SAMEA114211737,386
SAMEA115833566,386
SAMN27738059,386
SAMN27737939,386
SAMEA115532191,386
SAMEA114088701,386
SAMEA115606597,386
SAMEA114313485,386
SAMN27738060,386
SAMEA115092459,386
SAMEA114313412,386
SAMEA3714438,386
SAMEA114552605,386
SAMEA111351867,386
SAMEA4732658,386
SAMEA113533817,386
SAMN27737897,386
SAMEA114309407,386
SAMEA114313145,386
SAMEA114309398,386
SAMEA114313376,386
SAMEA114392867,386
SAMEA112647523,386
SAMEA114313449,386
SAMN11117069,386
SAMEA114313156,386
SAMEA115795520,386
SAMEA4732879,386
SAMN27738182,386
SAMN27737878,386
SAMEA114552457,386
SAMN14158315,386
SAMN41790823,386
SAMEA114211788,386
SAMEA114313280,386
SAMEA9633229,386
SAMEA4732559,386
SAMN27738022,386
SAMN33606920,386
SAMEA115607006,386
SAMEA114313279,386
SAMN27738202,386
SAMEA114313324,386
SAMEA114478937,386
SAMEA114313285,386
SAMEA114313363,386
SAMEA114313268,386
SAMN27738067,386
SAMEA115532176,386
SAMN25118970,386
SAMEA114638486,386
SAMEA114392879,386
SAMEA104154650,386
SAMEA115092404,386
SAMEA114313518,386
SAMEA115606576,386
SAMEA114211736,386
SAMEA4732530,386
SAMEA114088775,386
SAMEA114211814,386
SAMEA4732736,386
SAMEA114326349,386
SAMEA114313358,386
SAMN27738185,386
SAMN41762871,386
SAMN27737938,386
SAMEA114346006,386
SAMEA114408133,196
SAMEA114490073,196
SAMEA3232440,196
SAMEA5187149,196
SAMEA114392837,196
SAMEA114441265,196
SAMEA3232777,196
SAMEA5866478,196
SAMEA5054571,196
SAMEA3232803,196
SAMEA114441491,196
SAMEA3232651,196
SAMEA5187131,196
SAMEA115606808,196
SAMEA114407846,196
SAMEA5187082,196
SAMEA5866674,196
SAMEA5187090,196
SAMEA5187074,196
SAMN20397616,196
SAMEA5187534,196
SAMEA114408147,196
SAMEA114408438,196
SAMEA10254529,196
SAMEA4034870,196
SAMEA114392578,196
SAMEA114408170,196
SAMEA5050635,196
SAMEA5948118,196
SAMEA114392857,196
SAMEA114408037,196
SAMEA3232782,196
SAMEA115606888,196
SAMEA4978788,196
SAMEA4978644,196
SAMEA114407877,196
SAMEA5187471,196
SAMEA114408288,196
SAMEA114408046,196
SAMEA4977645,196
SAMEA114408373,196
SAMEA3232655,196
SAMEA3232640,196
SAMEA115606787,196
SAMEA3232453,196
SAMEA114407844,196
SAMEA4979148,196
SAMEA114408329,196
SAMEA5187179,196
SAMEA114408282,196
SAMEA114463211,196
SAMEA114441198,196
SAMEA114408229,196
SAMEA114408274,196
SAMEA114392907,196
SAMEA114407894,196
SAMEA3232552,196
SAMEA4979267,196
SAMEA5051111,196
SAMEA114408353,196
SAMEA114392726,196
SAMEA4978831,196
SAMEA114407842,196
SAMEA115092658,196
SAMEA3232589,196
SAMEA114408297,196
SAMEA114441496,196
SAMEA3232582,196
SAMEA114408307,196
SAMN10608790,196
SAMEA114408394,196
SAMEA4978960,196
SAMEA115606910,196
SAMEA10254847,196
SAMEA5187567,196
SAMEA4979321,196
SAMEA114479560,196
SAMEA5187527,196
SAMEA103953573,196
SAMEA114408101,196
SAMEA4978869,196
SAMEA5866570,196
SAMEA4388309,54
SAMEA104355675,54
SAMEA104356048,54
SAMEA3232379,54
SAMEA2797029,54
SAMEA4977927,54
SAMEA114392612,54
SAMEA103953532,54
SAMEA114375348,54
SAMEA3980403,54
SAMEA5050432,54
SAMEA5866543,54
SAMEA4976386,54
SAMEA5866686,54
SAMEA114408272,54
SAMEA6507140,54
SAMEA4034861,54
SAMEA4976773,54
SAMEA4976679,54
SAMEA114375523,54
SAMEA104355791,54
SAMEA3980432,54
SAMEA115606917,54
SAMEA5054598,54
SAMN20409165,54
SAMEA104356028,54
SAMEA4976807,54
SAMEA10254703,54
SAMEA4977277,54
SAMEA5866835,54
SAMEA3980416,54
SAMEA5866401,54
SAMEA5866844,54
SAMEA3980426,54
SAMEA3232515,54
SAMEA4976942,54
SAMEA3232683,54
SAMEA104356020,54
SAMEA4977695,54
SAMEA5866691,54
SAMEA2797115,54
SAMEA5226195,54
SAMEA2797023,54
SAMEA114408401,54
SAMEA5054581,54
SAMEA5187256,54
SAMEA3980423,54
SAMEA114392614,54
SAMEA5187740,54
SAMEA5050830,54
SAMEA3232524,54
SAMEA114441294,54
SAMEA3980433,54
SAMEA114392616,54
SAMEA2797061,54
SAMEA2797068,54
SAMEA3232378,54
SAMEA114375356,54
SAMEA3232839,54
SAMEA114441217,54
SAMEA4976612,54
SAMEA114392760,54
SAMEA5054555,54
SAMEA3980428,54
SAMEA4024662,54
SAMEA114408235,54
SAMEA103953519,54
SAMEA5225791,54
SAMEA5866654,54
SAMEA5225832,54
SAMEA5866647,54
SAMEA3980425,54
SAMEA3980427,54
SAMEA10254515,54
SAMEA104355817,54
SAMEA11305605,54
SAMEA4978307,54
SAMEA114375416,54
SAMEA5083252,255
SAMEA4928405,255
SAMEA5073059,255
SAMEA5073005,255
SAMEA4926136,255
SAMEA3353579,255
SAMEA4926767,255
SAMEA5073016,255
SAMEA4926643,255
SAMEA4928733,255
SAMEA5082618,255
SAMEA4649882,255
SAMEA5072939,255
SAMEA4928489,255
SAMEA5081994,255
SAMEA4649332,255
SAMEA12566195,255
SAMEA4929829,255
SAMEA6500221,255
SAMEA5082420,255
SAMEA6500776,255
SAMEA5073645,255
SAMEA4931280,255
SAMEA5081996,255
SAMEA5073607,255
SAMEA4930143,255
SAMEA4928180,255
SAMEA4928423,255
SAMEA4649174,255
SAMEA5073019,255
SAMEA4929111,255
SAMEA4928229,255
SAMEA4926948,255
SAMEA4929830,255
SAMEA12566662,255
SAMEA4929714,255
SAMEA6499693,255
SAMEA2554220,255
SAMEA3206942,255
SAMEA2814569,255
SAMEA4930844,255
SAMEA4929797,255
SAMEA3353365,255
SAMEA4930180,255
SAMEA6500780,255
SAMEA4926162,255
SAMEA2554055,255
SAMEA5082196,255
SAMEA10427186,255
SAMEA104455939,255
SAMEA6500159,255
SAMEA4929624,255
SAMEA4928557,255
SAMEA4928865,255
SAMEA5082072,255
SAMEA5073077,255
SAMEA4926664,255
SAMEA4928044,255
SAMEA4926896,255
SAMEA5082050,255
SAMEA4926665,255
SAMEA4929822,255
SAMEA4929598,255
SAMEA104455983,255
SAMEA5082445,255
SAMEA5082250,255
SAMEA5072945,255
SAMEA5072884,255
SAMEA4649417,255
SAMEA4649905,255
SAMEA5082301,255
SAMEA4929988,255
SAMEA4926367,255
SAMEA4926766,255
SAMEA104455908,255
SAMEA5072988,255
SAMEA4926385,255
SAMEA5084157,255
SAMEA104456629,255
SAMEA4928441,255
SAMEA4930580,255
SAMEA5082678,255
SAMEA1028684,82
SAMEA2061744,82
SAMEA1029176,82
SAMEA4830937,82
SAMEA1024760,82
SAMEA4967383,82
SAMEA1029112,82
SAMEA1029437,82
SAMEA4967430,82
SAMEA4832530,82
SAMEA4967318,82
SAMEA1028861,82
SAMEA1028994,82
SAMEA4967402,82
SAMEA4967277,82
SAMEA1025975,82
SAMEA4967446,82
SAMEA1025622,82
SAMEA4967282,82
SAMEA1025825,82
SAMEA2062383,82
SAMEA1029009,82
SAMEA1026152,82
SAMEA1026007,82
SAMEA1024140,82
SAMEA3431569,82
SAMEA974700,82
SAMEA1029169,82
SAMEA1026119,82
SAMEA1024878,82
SAMEA3431570,82
SAMEA4967530,82
SAMEA1029036,82
SAMEA4966204,82
SAMEA1026133,82
SAMEA1028743,82
SAMEA1024978,82
SAMEA1029300,82
SAMEA1029076,82
SAMEA4831114,82
SAMEA4967661,82
SAMEA1024181,82
SAMEA1028658,82
SAMEA1028717,82
SAMEA1028723,82
SAMEA1025934,82
SAMEA3431574,82
SAMEA4831191,82
SAMEA4967427,82
SAMEA4967631,82
SAMEA1023979,82
SAMEA1025174,82
SAMEA4966570,82
SAMEA1026177,82
SAMEA1029371,82
SAMEA1025460,82
SAMEA1024106,82
SAMN11121489,82
SAMEA1024069,82
SAMEA3431600,82
SAMEA4966645,82
SAMEA4831852,82
SAMEA4832528,82
SAMEA1029123,82
SAMEA2062174,82
SAMEA1025365,82
SAMEA1025115,82
SAMEA2061715,82
SAMEA4831149,82
SAMEA1029008,82
SAMEA1029248,82
SAMEA2062388,82
SAMEA4967257,82
SAMEA3431575,82
SAMEA3431561,82
SAMEA4967566,82
SAMEA1028622,82
SAMEA1029333,82
SAMEA4832753,82
SAMEA1025456,82
SAMEA4978470,862
SAMEA4979289,862
SAMEA4977707,862
SAMEA4979398,862
SAMEA4979549,862
SAMEA104403620,862
SAMEA4977428,862
SAMEA5948116,862
SAMEA4976517,862
SAMEA5050824,862
SAMEA4978763,862
SAMEA5050378,862
SAMEA4978607,862
SAMEA5050413,862
SAMEA4978829,862
SAMEA5051249,862
SAMEA4977180,862
SAMEA4978707,862
SAMEA4977582,862
SAMEA4979291,862
SAMEA4977561,862
SAMEA4977275,862
SAMEA4978530,862
SAMEA4978376,862
SAMEA4977658,862
SAMEA4977327,862
SAMEA5050381,862
SAMEA4978769,862
SAMEA4976449,862
SAMEA4979502,862
SAMEA5050450,862
SAMEA4977730,862
SAMEA5866804,862
SAMEA4979292,862
SAMEA5050534,862
SAMEA4978814,862
SAMEA4978038,862
SAMEA4976440,862
SAMEA5051194,862
SAMEA4978909,862
SAMEA5050531,862
SAMEA4977034,862
SAMEA4978824,862
SAMEA5050415,862
SAMEA4978786,862
SAMEA4977440,862
SAMEA114375550,862
SAMEA4978545,862
SAMEA4978456,862
SAMEA4978586,862
SAMEA4976422,862
SAMEA4978818,862
SAMEA4979556,862
SAMEA4977562,862
SAMEA4978708,862
SAMEA5050419,862
SAMEA4979424,862
SAMEA5051190,862
SAMEA4976544,862
SAMEA4978585,862
SAMEA4976494,862
SAMEA4978642,862
SAMEA5050369,862
SAMEA4977083,862
SAMEA114375682,862
SAMEA4977033,862
SAMEA5051164,862
SAMEA4978462,862
SAMEA4978012,862
SAMEA5051279,862
SAMEA5050434,862
SAMEA4979288,862
SAMEA5050917,862
SAMEA4977758,862
SAMEA114375551,862
SAMEA4978594,862
SAMEA5050442,862
SAMEA4977441,862
SAMEA4977413,862
SAMEA5051182,862
SAMEA4977512,891
SAMEA4978827,891
SAMEA4978811,891
SAMEA114375574,891
SAMEA5050538,891
SAMEA4978362,891
SAMEA4977629,891
SAMEA4979087,891
SAMEA4977685,891
SAMEA4978678,891
SAMEA4978467,891
SAMEA4979190,891
SAMEA4977220,891
SAMEA4978468,891
SAMEA4979471,891
SAMEA4978976,891
SAMEA4977265,891
SAMEA4977597,891
SAMEA4976997,891
SAMEA4977772,891
SAMEA4978224,891
SAMEA4979475,891
SAMEA114375438,891
SAMEA4978493,891
SAMEA4977297,891
SAMEA4977325,891
SAMEA114375266,891
SAMEA4976969,891
SAMEA4977480,891
SAMEA4979080,891
SAMEA4976858,891
SAMEA4976751,891
SAMEA4979196,891
SAMEA4978125,891
SAMEA5050397,891
SAMEA4976825,891
SAMEA114375381,891
SAMEA4979194,891
SAMEA4977738,891
SAMEA4978382,891
SAMEA4978461,891
SAMEA114375261,891
SAMEA4979213,891
SAMEA4977960,891
SAMEA4977965,891
SAMEA4977276,891
SAMEA4979107,891
SAMEA4978198,891
SAMEA4978384,891
SAMEA114375517,891
SAMEA4977443,891
SAMEA4978746,891
SAMEA4978157,891
SAMEA4977704,891
SAMEA4978543,891
SAMEA4979035,891
SAMEA4977495,891
SAMEA4978511,891
SAMEA4976581,891
SAMEA114375482,891
SAMEA4979082,891
SAMEA4977255,891
SAMEA4979339,891
SAMEA4978667,891
SAMEA4976766,891
SAMEA4977928,891
SAMEA4978491,891
SAMEA4977609,891
SAMEA4976701,891
SAMEA4978377,891
SAMEA4976893,891
SAMEA4976750,891
SAMEA4979332,891
SAMEA4977921,891
SAMEA4978896,891
SAMEA4977970,891
SAMEA4976797,891
SAMEA114375429,891
SAMEA114375313,891
SAMEA2434547,179
SAMEA4649177,179
SAMEA5082673,179
SAMEA4929765,179
SAMEA114309711,179
SAMEA114241943,179
SAMEA4649694,179
SAMEA114242103,179
SAMEA3353698,179
SAMEA10427880,179
SAMEA5082793,179
SAMEA5082407,179
SAMEA114241742,179
SAMEA114276703,179
SAMEA3207122,179
SAMEA4926541,179
SAMEA12566055,179
SAMEA4928578,179
SAMEA5083017,179
SAMEA5082384,179
SAMEA6500551,179
SAMEA114309652,179
SAMEA4930759,179
SAMEA114276719,179
SAMEA114241741,179
SAMEA4649131,179
SAMEA114241769,179
SAMEA4931278,179
SAMEA5081960,179
SAMEA4930252,179
SAMEA4928408,179
SAMEA5082727,179
SAMEA4928301,179
SAMEA4926902,179
SAMEA4649491,179
SAMEA4929006,179
SAMEA4929435,179
SAMEA114241873,179
SAMEA2814265,179
SAMEA2814108,179
SAMEA5082935,179
SAMEA4931365,179
SAMEA4929339,179
SAMEA3207246,179
SAMEA114276704,179
SAMEA4929934,179
SAMEA4930104,179
SAMEA3354063,179
SAMEA4929398,179
SAMEA3208680,179
SAMEA4649659,179
SAMEA4930563,179
SAMEA4927717,179
SAMEA4928912,179
SAMEA4928867,179
SAMEA2814464,179
SAMEA6500338,179
SAMEA115606490,179
SAMEA3353725,179
SAMEA4929244,179
SAMEA6500672,179
SAMEA4931345,179
SAMEA3354006,179
SAMEA115606760,179
SAMEA10427931,179
SAMEA114241802,179
SAMEA4926504,179
SAMEA5083099,179
SAMEA114309668,179
SAMEA3353804,179
SAMEA3353291,179
SAMEA5084050,179
SAMEA5081934,179
SAMEA3353252,179
SAMEA5082044,179
SAMEA114242330,179
SAMEA5084557,179
SAMEA4926823,179
SAMEA4926652,179
SAMEA104154512,78
SAMEA3309624,78
SAMEA2696594,78
SAMEA2696312,78
SAMEA3309712,78
SAMEA3504684,78
SAMEA3172777,78
SAMEA3309704,78
SAMEA3309713,78
SAMEA3381431,78
SAMEA1877684,78
SAMEA3233160,78
SAMEA104154599,78
SAMEA102287668,78
SAMEA102255418,78
SAMEA3448125,78
SAMEA104154290,78
SAMEA3381442,78
SAMEA3381326,78
SAMEA3233384,78
SAMEA3233322,78
SAMEA3233247,78
SAMEA3381428,78
SAMEA3381372,78
SAMEA3381394,78
SAMEA3233269,78
SAMEA3309606,78
SAMEA3381432,78
SAMEA2696583,78
SAMEA3309723,78
SAMEA3309644,78
SAMEA104154411,78
SAMEA3447938,78
SAMEA2696630,78
SAMEA3233118,78
SAMEA3309591,78
SAMEA2696633,78
SAMEA2066275,78
SAMEA104154340,78
SAMEA3233171,78
SAMEA3447949,78
SAMEA2696585,78
SAMEA3447945,78
SAMEA3233313,78
SAMEA2696524,78
SAMEA3381392,78
SAMEA3504703,78
SAMEA3172773,78
SAMEA3504632,78
SAMEA3381587,78
SAMEA3309762,78
SAMEA102235168,78
SAMEA3448020,78
SAMEA3309652,78
SAMEA3309579,78
SAMEA104154332,78
SAMEA3233398,78
SAMEA3448057,78
SAMEA3172878,78
SAMEA3381408,78
SAMEA104154368,78
SAMEA3233395,78
SAMEA3381678,78
SAMEA3309717,78
SAMEA3309653,78
SAMEA1712852,78
SAMEA2696629,78
SAMEA104154535,78
SAMEA2696660,78
SAMEA3309615,78
SAMEA2696436,78
SAMEA3309611,78
SAMEA2696313,78
SAMEA3504644,78
SAMEA3172835,78
SAMEA3233380,78
SAMEA104154410,78
SAMEA3309519,78
SAMEA3181928,107
SAMEA1025657,107
SAMEA3181760,107
SAMEA3431290,107
SAMEA3431457,107
SAMEA4832680,107
SAMEA3714075,107
SAMEA1025315,107
SAMEA114036915,107
SAMEA4831469,107
SAMEA3181740,107
SAMEA3181813,107
SAMEA1024751,107
SAMEA3181754,107
SAMEA1026252,107
SAMEA114036703,107
SAMEA4831081,107
SAMEA1024903,107
SAMEA1026046,107
SAMEA1024684,107
SAMEA3181826,107
SAMEA5054285,107
SAMEA3181825,107
SAMEA4967627,107
SAMEA1024870,107
SAMEA1025073,107
SAMEA3181907,107
SAMEA3431452,107
SAMEA3181829,107
SAMEA1025181,107
SAMEA1025582,107
SAMEA114036750,107
SAMEA3431459,107
SAMEA1023713,107
SAMEA114036672,107
SAMEA114036647,107
SAMEA1025336,107
SAMEA1024728,107
SAMEA1026224,107
SAMEA3181802,107
SAMEA1024688,107
SAMEA4966933,107
SAMEA1025798,107
SAMN04254696,107
SAMEA3431309,107
SAMEA4967540,107
SAMEA3181730,107
SAMEA3181919,107
SAMEA1028936,107
SAMN09231316,107
SAMEA5054283,107
SAMEA1025698,107
SAMEA3181828,107
SAMEA3181837,107
SAMEA3181905,107
SAMEA115794757,107
SAMEA4831011,107
SAMEA1028944,107
SAMEA4023880,107
SAMN04961603,107
SAMEA3181747,107
SAMEA1024754,107
SAMEA104141613,107
SAMEA1025183,107
SAMEA115796111,107
SAMEA1025268,107
SAMEA3431314,107
SAMEA5054288,107
SAMEA1024652,107
SAMN41139909,107
SAMEA1025930,107
SAMEA1029055,107
SAMEA114036625,107
SAMEA2062171,107
SAMEA1024995,107
SAMEA3181891,107
SAMEA104141584,107
SAMEA4832531,107
SAMEA114088784,299
SAMEA114211916,299
SAMEA2814545,299
SAMEA4025095,299
SAMEA1463244,299
SAMEA2467479,299
SAMEA114211956,299
SAMEA4025084,299
SAMEA4022978,299
SAMEA2467456,299
SAMEA2658534,299
SAMEA4022393,299
SAMEA4022507,299
SAMEA115606973,299
SAMEA4022197,299
SAMEA5979742,299
SAMEA4022550,299
SAMEA4022958,299
SAMEA114478974,299
SAMEA3431493,299
SAMN15562621,299
SAMEA5979158,299
SAMEA115607031,299
SAMEA4022593,299
SAMEA4978321,299
SAMEA4022406,299
SAMEA114638510,299
SAMEA10427323,299
SAMEA3353529,299
SAMEA12566242,299
SAMEA4979171,299
SAMEA4025104,299
SAMEA4976744,299
SAMEA115092447,299
SAMEA4022490,299
SAMEA114212264,299
SAMEA770012,299
SAMEA4025100,299
SAMEA113533841,299
SAMEA4022510,299
SAMEA115606409,299
SAMEA4733130,299
SAMEA115092445,299
SAMEA4022290,299
SAMEA4022428,299
SAMEA4022513,299
SAMEA115607032,299
SAMEA114478973,299
SAMEA5980739,299
SAMEA114521027,299
SAMEA115606448,299
SAMEA4732880,299
SAMEA3447972,299
SAMEA5980063,299
SAMEA4025111,299
SAMEA115606383,299
SAMN20398363,299
SAMEA4024114,299
SAMEA115795536,299
SAMEA4025063,299
SAMEA115092386,299
SAMEA4022421,299
SAMEA4023713,299
SAMEA4022474,299
SAMEA4025099,299
SAMEA4024543,299
SAMEA4387949,299
SAMEA5979294,299
SAMN41761034,299
SAMEA2066281,94
SAMEA2696406,94
SAMEA7050187,94
SAMEA3309785,94
SAMEA115796745,94
SAMEA1712838,94
SAMEA1877716,94
SAMEA104154295,94
SAMEA2066278,94
SAMEA2066841,94
SAMEA2627327,94
SAMEA2627418,94
SAMEA104154488,94
SAMEA1877582,94
SAMEA2627236,94
SAMEA3233405,94
SAMEA3172913,94
SAMEA7050191,94
SAMEA3309702,94
SAMEA1712906,94
SAMEA3309690,94
SAMEA104154521,94
SAMEA3309541,94
SAMEA3309584,94
SAMEA104154596,94
SAMEA104154845,94
SAMEA3173065,94
SAMEA7050193,94
SAMEA1712826,94
SAMEA104154840,94
SAMEA3373762,94
SAMEA102266668,94
SAMEA7050184,94
SAMEA3172845,94
SAMEA3173035,94
SAMEA3233162,94
SAMEA3309531,94
SAMEA2627241,94
SAMEA3309566,94
SAMEA3309616,94
SAMEA102204418,94
SAMEA2696480,94
SAMEA3233407,94
SAMEA3309639,94
SAMEA7050188,94
SAMEA1713211,94
SAMEA2627300,94
SAMEA2696535,94
SAMEA2696348,94
SAMEA3172916,94
SAMEA2627293,94
SAMEA102238168,94
SAMEA3373706,94
SAMEA3233388,94
SAMEA3381547,94
SAMEA3381570,94
SAMEA1713014,94
SAMEA3172928,94
SAMEA7050180,94
SAMEA2203393,94
SAMEA104154844,94
SAMEA3233239,94
SAMEA7050194,94
SAMEA102235918,94
SAMN09214301,94
SAMEA3233379,94
SAMEA1877452,94
SAMEA2696515,94
SAMEA3373751,94
SAMEA2627451,94
SAMEA3381571,94
SAMEA1713044,94
SAMEA1877610,94
SAMEA2696291,94
SAMEA104154908,113
SAMEA104154985,113
SAMEA3714402,113
SAMEA2553836,113
SAMEA2813952,113
SAMEA5979275,113
SAMEA104035775,113
SAMEA114326184,113
SAMEA3714351,113
SAMEA114341793,113
SAMEA114326239,113
SAMEA104035944,113
SAMEA2335724,113
SAMEA2554268,113
SAMEA5980218,113
SAMEA5980536,113
SAMEA114313277,113
SAMEA4732452,113
SAMEA3181888,113
SAMEA5980832,113
SAMEA114326454,113
SAMEA2434440,113
SAMEA104155001,113
SAMEA104035920,113
SAMEA114313149,113
SAMEA114313337,113
SAMEA3714274,113
SAMEA4707871,113
SAMEA4732858,113
SAMEA5980174,113
SAMEA104035841,113
SAMEA114313152,113
SAMEA114326475,113
SAMEA5979511,113
SAMEA5980329,113
SAMEA4707883,113
SAMEA2335817,113
SAMEA5979535,113
SAMEA115531807,113
SAMEA115607045,113
SAMEA5979250,113
SAMEA114309438,113
SAMEA114313171,113
SAMEA115092461,113
SAMEA3714437,113
SAMEA4024120,113
SAMEA114313548,113
SAMEA2203384,113
SAMEA114313331,113
SAMEA114441806,113
SAMEA114326224,113
SAMEA104035929,113
SAMEA114326134,113
SAMEA5979718,113
SAMEA2553900,113
SAMEA2696653,113
SAMEA114313482,113
SAMEA4732523,113
SAMEA114326419,113
SAMEA2434563,113
SAMEA4388448,113
SAMEA104035970,113
SAMEA104035943,113
SAMEA114313170,113
SAMEA2658562,113
SAMEA4732695,113
SAMEA104035807,113
SAMEA5979260,113
SAMEA114309382,113
SAMEA104035739,113
SAMEA3172881,117
SAMEA2696329,117
SAMEA3381625,117
SAMEA4977122,117
SAMEA1877538,117
SAMEA5051234,117
SAMEA5138192,117
SAMEA3171158,117
SAMEA5051216,117
SAMEA5051261,117
SAMEA5051258,117
SAMEA5866773,117
SAMEA4978147,117
SAMEA4976664,117
SAMEA4978194,117
SAMEA5051129,117
SAMEA4977586,117
SAMEA4978011,117
SAMEA2627339,117
SAMEA3233378,117
SAMEA3172790,117
SAMEA1033512,117
SAMEA3309694,117
SAMEA2696475,117
SAMEA3389890,117
SAMEA5138195,117
SAMEA5138149,117
SAMEA2783878,117
SAMEA2696334,117
SAMEA3233227,117
SAMEA3448086,117
SAMEA2696603,117
SAMEA3233242,117
SAMEA3373752,117
SAMEA5051257,117
SAMEA3171591,117
SAMEA114375792,117
SAMEA3171172,117
SAMEA114375803,117
SAMEA2696332,117
SAMEA3389998,117
SAMEA5138139,117
SAMEA2696351,117
SAMN05222879,117
SAMEA3233265,117
SAMEA4978298,117
SAMEA102228418,117
SAMEA4976971,117
SAMEA102154168,117
SAMEA4979570,117
SAMEA3431504,117
SAMEA7050178,117
SAMEA4977199,117
SAMEA4977506,117
SAMEA4977245,117
SAMEA3233371,117
SAMEA114375518,117
SAMEA4976461,117
SAMEA3233330,117
SAMEA2696605,117
SAMEA3172968,117
SAMEA7050175,117
SAMEA3389940,117
SAMEA6516694,117
SAMEA5054411,117
SAMEA4978528,117
SAMEA5050836,117
SAMEA5866769,117
SAMEA3309773,117
SAMEA7963600,117
SAMEA3389332,117
SAMEA4979189,117
SAMN35364369,152
SAMEA104141561,152
SAMN35363014,152
SAMN35363066,152
SAMEA104141559,152
SAMN35362866,152
SAMEA112960691,152
SAMEA112960902,152
SAMN35362940,152
SAMN35362942,152
SAMEA112960939,152
SAMN35363157,152
SAMN35364408,152
SAMN35364578,152
SAMEA112486475,152
SAMEA3714048,152
SAMN35364264,152
SAMEA104141779,152
SAMEA104141983,152
SAMEA4732945,152
SAMEA4732894,152
SAMN35362850,152
SAMN35363132,152
SAMN35364372,152
SAMEA3713991,152
SAMEA104141566,152
SAMN35363161,152
SAMN35364589,152
SAMEA115794753,152
SAMN35364524,152
SAMEA4732925,152
SAMEA104141833,152
SAMEA3713929,152
SAMEA3714064,152
SAMEA4732922,152
SAMD00224668,152
SAMN35362955,152
SAMN35362904,152
SAMN35363060,152
SAMN35363133,152
SAMN35363156,152
SAMN35363130,152
SAMN35364605,152
SAMEA115795596,152
SAMEA3713950,152
SAMEA3714061,152
SAMN35364390,152
SAMN35364405,152
SAMEA115796607,152
SAMEA112960715,152
SAMN35362999,152
SAMN35364383,152
SAMEA114463248,152
SAMEA104141786,152
SAMEA3714069,152
SAMN35364407,152
SAMEA4732961,152
SAMEA3714068,152
SAMN35364395,152
SAMN35364580,152
SAMEA4732946,152
SAMEA104141977,152
SAMN35364314,152
SAMEA3714072,152
SAMEA3713963,152
SAMEA112960700,152
SAMN35364318,152
SAMEA3714059,152
SAMEA114407882,152
SAMN35364265,152
SAMEA3486827,152
SAMEA2057313,105
SAMEA2204097,105
SAMEA2335917,105
SAMEA2056485,105
SAMEA2057191,105
SAMEA2057318,105
SAMEA2204101,105
SAMEA2059931,105
SAMEA2056315,105
SAMEA4732855,105
SAMEA2056646,105
SAMEA3714310,105
SAMEA2055394,105
SAMEA2059788,105
SAMEA3714248,105
SAMEA3714369,105
SAMEA2057471,105
SAMEA2056467,105
SAMEA2055196,105
SAMEA3714385,105
SAMEA2335886,105
SAMEA2204080,105
SAMEA2204209,105
SAMEA4732827,105
SAMEA2059797,105
SAMEA2335915,105
SAMEA2060062,105
SAMEA3714277,105
SAMEA2057461,105
SAMEA4732804,105
SAMEA2204083,105
SAMEA2204165,105
SAMEA3714319,105
SAMEA3714404,105
SAMEA4732845,105
SAMEA2059787,105
SAMEA111457359,105
SAMN38909810,105
SAMEA2467312,105
SAMEA1969116,105
SAMEA2059778,105
SAMEA3714323,105
SAMEA2056636,105
SAMEA3714372,105
SAMN38909798,105
SAMEA2204178,105
SAMEA2204055,105
SAMEA2056464,105
SAMEA4732859,105
SAMEA2056629,105
SAMEA2056302,105
SAMEA2204057,105
SAMEA114346065,105
SAMEA2335893,105
SAMEA2056478,105
SAMEA2467527,105
SAMEA3714312,105
SAMEA4732836,105
SAMEA2060055,105
SAMEA2467279,105
SAMEA3714243,105
SAMEA3714264,105
SAMEA115376299,105
SAMEA2056321,105
SAMEA2335935,105
SAMEA115606309,105
SAMEA2056306,105
SAMEA4732872,105
SAMEA3714414,105
SAMEA2057327,105
SAMEA104141893,212
SAMEA114375346,212
SAMEA114407845,212
SAMN20409062,212
SAMEA104141811,212
SAMEA104141934,212
SAMEA5187374,212
SAMEA6226821,212
SAMEA104141679,212
SAMEA104141947,212
SAMEA6226816,212
SAMEA104141782,212
