predicted_serotype,tip,predicted_serogroup,is_cps,nn_serotype,nn_serogroup,nn_genogroup,nn_distance,tool,threshold,is_novel_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
38,SAMEA114479279,38,TRUE,38,38,25A_25F_38,4.3425273824049e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479447,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479507,38,TRUE,38,38,25A_25F_38,2.1319836996169e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479512,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA114479521,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA10427907,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA111457479,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114341825,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114346084,38,TRUE,38,38,25A_25F_38,3.13750393891032e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114346166,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114346184,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114521217,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA114552465,38,TRUE,38,38,25A_25F_38,3.13750393891032e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115092392,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115092476,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115377351,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115606388,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115606685,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115606709,38,TRUE,38,38,25A_25F_38,3.13750393891032e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115606732,38,TRUE,38,38,25A_25F_38,1.91503250768221e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115795232,38,TRUE,38,38,25A_25F_38,1.33744496706445e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115795721,38,TRUE,38,38,25A_25F_38,1.70197135550554e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA115796226,38,TRUE,38,38,25A_25F_38,1.81778482110095e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4649451,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4926540,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4926814,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4926958,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4927590,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4927760,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4927911,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4928495,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4928913,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4928954,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929020,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929293,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929306,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929340,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929562,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929695,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929896,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4930435,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4931015,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4931038,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5072656,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5082731,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5084235,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5084342,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5084474,38,TRUE,38,38,25A_25F_38,2.97131265019068e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA5786241,38,TRUE,38,38,25A_25F_38,3.16419536621204e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA6500593,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA6500611,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA6500770,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA6500789,38,TRUE,38,38,25A_25F_38,2.41350524975426e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMN10608664,38,TRUE,38,38,25A_25F_38,1.70197135550554e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMN41750975,38,TRUE,38,38,25A_25F_38,1.70197135550554e-5,ALLCAPS,4.99756673245644e-5,FALSE,38,38,38,38,25A,1,ref
38,SAMEA4929625,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929645,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929678,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929705,38,TRUE,38,38,25A_25F_38,1.9644919929151e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929761,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929763,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024168,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024171,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929954,38,TRUE,38,38,25A_25F_38,2.7247694778353e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930153,38,TRUE,38,38,25A_25F_38,9.0783470925481e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930213,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930224,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930303,38,TRUE,38,38,25A_25F_38,1.6618723392058e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930352,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930354,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930373,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930419,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930443,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930492,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930586,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930608,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930615,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930718,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930753,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930754,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930816,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930878,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4930917,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931040,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931062,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931099,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931113,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931158,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931178,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931213,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931226,38,TRUE,38,38,25A_25F_38,1.6618723392058e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931240,38,TRUE,38,38,25A_25F_38,3.3239388789862e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931293,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931370,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931573,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4931589,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4966126,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4966610,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4966943,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4967024,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4967523,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4967557,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4967662,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4967752,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4968033,38,TRUE,38,38,25A_25F_38,0.0111389094538967,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4976414,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4976663,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4976672,38,TRUE,38,38,25A_25F_38,7.7112610219098e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4976673,38,TRUE,38,38,25A_25F_38,7.7112610219098e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4977229,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4977475,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4977739,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4977747,38,TRUE,38,38,25A_25F_38,8.5234026186231e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4977897,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4978090,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5050617,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5050705,38,TRUE,38,38,25A_25F_38,0.00117451931481249,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5050952,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5051001,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5051064,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5051095,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5051116,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5051160,38,TRUE,38,38,25A_25F_38,7.7112610219098e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072555,38,TRUE,38,38,25A_25F_38,0.00471974710291522,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072581,38,TRUE,38,38,25A_25F_38,2.881079651591e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072612,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072803,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072865,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5072868,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5073328,38,TRUE,38,38,25A_25F_38,6.5614943346048e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA5073382,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218490,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218534,38,TRUE,38,38,25A_25F_38,0.00108869125750532,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218549,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218552,38,TRUE,38,38,25A_25F_38,5.6791173178338e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218572,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218692,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218702,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218730,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218764,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218872,38,TRUE,38,38,25A_25F_38,5.0465634418195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218882,38,TRUE,38,38,25A_25F_38,8.6338397133134e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218899,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218921,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218927,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218930,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218937,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218949,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218954,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219009,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219019,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219049,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09219052,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408696,38,TRUE,38,38,25A_25F_38,0.00263605405662203,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408905,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024201,38,TRUE,38,38,25A_25F_38,1.5443184195851e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024213,38,TRUE,25A,25,25A_25F_38,1.809345895708e-4,ALLCAPS,4.60093985018006e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024314,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024455,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024592,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024593,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024611,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024618,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024623,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024696,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024709,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
