sample_id,Serotype,Is_capsule,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
ERR1764049#26,29,1,0.07265258,0.07265258,29,29,False
ERR870098#6,5,1,0.0,0.0,5,5,False
ERR870098#25,5,1,0.0,0.0,5,5,False
ERR2089829#1,15A,1,0.0,0.0,15A,15,False
SRR26883874#1,23A,1,1.7881393e-07,1.7881393e-07,23A,23,False
SRR26930585#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26930585#5,7C,1,2.3663044e-05,2.3663044e-05,7C,7B_7C_40,False
ERR750942#1,19F,1,0.0,0.0,19F,19F,False
ERR750942#19,19F,1,0.0,0.0,19F,19F,False
ERR774140#2,22F,1,1.7881393e-07,1.7881393e-07,22F,22,False
ERR714354#1,1,1,0.0,0.0,1,1,False
ERR714354#3,1,1,0.0,0.0,1,1,False
ERR3303388#2,35B,1,1.5974045e-05,1.5974045e-05,35B,35B_35D,False
ERR3303388#5,35B,1,0.016694486,0.016694486,35B,35B_35D,False
ERR730591#2,22F,1,9.524822e-05,9.524822e-05,22F,22,False
SRR26930739#4,3,1,0.0,0.0,3,3,False
SRR26884172#6,22F,1,0.0,0.0,22F,22,False
SRR26884172#15,22F,1,0.0,0.0,22F,22,False
SRR26594589#1,23A,1,0.0,0.0,23A,23,False
ERR3796802#5,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR319359#18,6C,1,0.0,0.0,6C,6,False
ERR319359#96,6C,1,2.9802322e-07,2.9802322e-07,6C,6,False
SRR26930730#5,14,1,0.0011585355,0.0011585355,14,14,False
SRR26930730#28,14,1,4.172325e-07,4.172325e-07,11,11,False
SRR26931561#4,8,1,0.0,0.0,8,8,False
SRR26931561#7,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR714186#50,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
ERR714186#88,12F,1,0.0,0.0,12F,12_44_46,False
ERR632895#9,23F,1,1.1920929e-07,1.1920929e-07,23F,23,False
ERR632895#14,23F,1,0.0,0.0,23F,23,False
ERR2680666#1,35A,1,0.0,0.0,35A,35A_35C_42,False
SRR26714120#1,3,1,0.0,0.0,3,3,False
ERR714486#3,9V,1,0.0013378859,0.0013378859,9V,9,False
ERR714486#23,9V,1,0.0,0.0,9V,9,False
SRR26910468#2,23B,1,0.0,0.0,23B,23,False
SRR26910468#33,23B,1,0.0,0.0,23B,23,False
SRR26673234#13,33F,1,1.1920929e-07,1.1920929e-07,33F,33A_33F_37,False
SRR26673234#145,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
SRR26911145#4,34,1,7.6293945e-06,7.6293945e-06,34,34,False
ERR913509#1,24F,1,0.030608952,0.030608952,24F,Serogroup 24,False
ERR913509#9,24F,1,0.11101067,0.11101067,7C,7B_7C_40,False
ERR925114#2,19F,1,0.0,0.0,19F,19F,False
ERR925114#5,19F,1,1.7881393e-07,1.7881393e-07,19F,19F,False
SRR26910950#1,8,1,0.0,0.0,8,8,False
ERR925386#1,9N,1,0.0,0.0,9N,9,False
ERR925386#3,9N,1,0.0,0.0,9N,9,False
SRR26818428#1,3,1,0.0,0.0,3,3,False
SRR26880209#8,8,1,1.2755394e-05,1.2755394e-05,8,8,False
SRR26880209#13,8,1,0.0,0.0,8,8,False
SRR26931377#3,3,1,0.0,0.0,3,3,False
ERR980040#1,6A,1,0.0,0.0,6A,6,False
SRR26880295#1,23B,1,0.0,0.0,23B,23,False
SRR26673122#4,3,1,0.0,0.0,3,3,False
SRR26884569#1,19A,1,0.0,0.0,19A,19A,False
SRR26884569#20,19A,1,1.66893e-06,1.66893e-06,19A,19A,False
SRR26878257#1,8,1,0.0,0.0,8,8,False
SRR26878257#6,8,1,0.0,0.0,8,8,False
ERR774016#2,1,1,1.7881393e-07,1.7881393e-07,1,1,False
ERR774016#6,1,1,0.0,0.0,1,1,False
ERR773811#1,12F,1,0.0,0.0,12F,12_44_46,False
ERR773811#8,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
SRR26789298#6,23F,1,0.0,0.0,19F,19F,False
SRR26789298#10,23F,1,0.0,0.0,23F,23,False
ERR876649#1,19A,1,0.0,0.0,19A,19A,False
SRR26789414#1,15A,1,5.9604645e-08,5.9604645e-08,15A,15,False
SRR26789414#6,15A,1,0.0020304918,0.0020304918,15A,15,False
ERR870069#21,21,1,1.1920929e-07,1.1920929e-07,21,21,False
ERR870069#25,21,1,5.9604645e-08,5.9604645e-08,21,21,False
ERR13374692#1,8,1,0.08751404,0.08751404,8,8,False
ERR862269#5,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR862269#24,19F,1,0.0,0.0,19F,19F,False
ERR2089326#3,9V,1,0.0,0.0,9V,9,False
SRR26910279#1,23A,1,0.0,0.0,23A,23,False
ERR2667993#1,6A,1,0.0,0.0,6A,6,False
ERR13364993#1,6E,1,0.4196241,0.4196241,6B,6,True
ERR13364993#4,6E,1,5.9604645e-08,5.9604645e-08,6E,6E,False
ERR742715#1,6A,1,0.0,0.0,6A,6,False
ERR1202111#3,35B,1,0.0,0.0,35D,35B_35D,False
ERR1202111#6,35B,1,0.0,0.0,35B,35B_35D,False
ERR2090065#1,19A,1,0.0,0.0,19A,19A,False
ERR2090065#6,19A,1,0.00035870075,0.00035870075,19A,19A,False
ERR319344#29,6A,1,0.0015890002,0.0015890002,6B,6,False
ERR319344#36,6A,1,0.0,0.0,6A,6,False
ERR2668129#7,7F,1,0.0,0.0,7F,7A_7F,False
SRR26797654#2,12F,1,1.1920929e-07,1.1920929e-07,12F,12_44_46,False
SRR26797654#6,12F,1,2.3841858e-07,2.3841858e-07,12F,12_44_46,False
ERR3831155#3,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR1066310#1,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26931734#5,16F,1,0.0,0.0,16F,16F,False
SRR26833823#5,3,1,0.0,0.0,3,3,False
ERR449141#15,14,1,1.0728836e-05,1.0728836e-05,14,14,False
ERR449141#30,14,1,0.0,0.0,14,14,False
ERR714496#2,8,1,0.22194439,0.22194439,8,8,True
ERR714496#16,8,1,2.1457672e-06,2.1457672e-06,8,8,False
SRR26911043#4,8,1,6.854534e-05,6.854534e-05,8,8,False
SRR26911043#25,8,1,2.9802322e-07,2.9802322e-07,8,8,False
ERR925071#11,23F,1,0.0,0.0,23F,23,False
ERR925071#19,23F,1,0.0,0.0,23F,23,False
ERR774510#13,25F,1,1.1920929e-07,1.1920929e-07,25F,25A_25F_38,False
ERR774510#27,25F,1,0.0,0.0,25F,25A_25F_38,False
SRR26878393#2,8,1,0.0,0.0,8,8,False
SRR26878393#4,8,1,0.0,0.0,8,8,False
SRR26833678#27,35F,1,0.0173105,0.0173105,35F,35F,False
SRR26833678#50,35F,1,0.19726896,0.19726896,15B/C,15B/C,True
SRR26789494#1,34,1,0.0,0.0,34,34,False
ERR1065905#1,15A,1,0.0,0.0,15A,15,False
SRR26817856#1,8,1,0.0,0.0,8,8,False
SRR26818230#5,3,1,0.0,0.0,3,3,False
SRR26594465#2,8,1,0.0,0.0,8,8,False
SRR26594465#6,8,1,0.0,0.0,8,8,False
ERR909041#1,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
ERR909041#7,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR2089833#15,9V,1,0.0,0.0,9V,9,False
ERR2089833#34,9V,1,0.018888354,0.018888354,9V,9,False
SRR26930477#1,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR913285#12,38,1,0.0,0.0,38,25A_25F_38,False
ERR913285#53,38,1,0.0,0.0,38,25A_25F_38,False
SRR26834477#1,8,1,1.090765e-05,1.090765e-05,8,8,False
ERR730558#16,5,1,5.9604645e-08,5.9604645e-08,5,5,False
ERR730558#21,5,1,0.0,0.0,5,5,False
SRR26673291#5,6C,1,0.017389297,0.017389297,6C,6,False
SRR26673291#13,6C,1,1.1920929e-07,1.1920929e-07,6C,6,False
ERR2612105#3,5,1,0.0,0.0,5,5,False
ERR2612105#25,5,1,2.3841858e-07,2.3841858e-07,5,5,False
ERR3270717#1,35B,1,0.0,0.0,35B,35B_35D,False
ERR884344#1,19F,1,0.0,0.0,19F,19F,False
ERR884344#25,19F,1,0.029408038,0.029408038,19F,19F,False
ERR1214476#1,6A,1,1.1920929e-07,1.1920929e-07,6A,6,False
ERR3796615#2,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR568603#1,6B,1,5.9604645e-08,5.9604645e-08,6B,6,False
ERR568603#18,6B,1,0.0,0.0,6B,6,False
ERR505779#1,19A,1,0.0,0.0,19A,19A,False
ERR1202364#1,13,1,0.0,0.0,13,13,False
ERR2853412#1,19A,1,0.0,0.0,19A,19A,False
ERR2667466#10,23F,1,0.0,0.0,23F,23,False
SRR26878328#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26878328#6,12F,1,0.0,0.0,12F,12_44_46,False
ERR884444#25,10A,1,0.0,0.0,10A,10,False
ERR884444#29,10A,1,0.0,0.0,10A,10,False
ERR773818#15,6B,1,0.0,0.0,6B,6,False
SRR26931862#6,3,1,0.0,0.0,3,3,False
SRR26910285#1,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26910285#25,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
ERR3899243#6,6A,1,5.9604645e-08,5.9604645e-08,6A,6,False
ERR3899243#21,6A,1,0.034647048,0.034647048,6A,6,False
ERR490756#5,19A,1,0.0,0.0,19A,19A,False
ERR2090494#2,1,1,0.0,0.0,1,1,False
ERR2090494#7,1,1,0.0,0.0,1,1,False
ERR1453424#6,5,1,5.9604645e-08,5.9604645e-08,5,5,False
ERR1453424#26,5,1,2.3841858e-07,2.3841858e-07,5,5,False
SRR26883773#8,12F,1,0.0,0.0,12F,12_44_46,False
SRR26883773#17,12F,1,6.9737434e-06,6.9737434e-06,12F,12_44_46,False
ERR909093#8,23F,1,1.1920929e-07,1.1920929e-07,23F,23,False
ERR909093#15,23F,1,0.0,0.0,23F,23,False
ERR600202#1,33F,1,1.1920929e-07,1.1920929e-07,33F,33A_33F_37,False
ERR600202#12,33F,1,3.5762787e-07,3.5762787e-07,33F,33A_33F_37,False
SRR26797990#3,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26797990#14,8,1,0.0,0.0,8,8,False
SRR26594538#2,23A,1,2.9802322e-06,2.9802322e-06,23A,23,False
SRR26714366#1,8,1,1.7881393e-07,1.7881393e-07,8,8,False
SRR26877975#1,3,1,0.0,0.0,3,3,False
ERR2089418#4,12F,1,0.0,0.0,12F,12_44_46,False
ERR909309#8,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR909309#13,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR506030#25,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR506030#57,1,1,0.0,0.0,1,1,False
ERR2090853#3,5,1,0.0,0.0,5,5,False
ERR2090853#26,5,1,0.0,0.0,5,5,False
ERR2668118#1,24F,1,5.9604645e-08,5.9604645e-08,24F,Serogroup 24,False
SRR26834316#2,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26880217#2,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26880217#7,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR750905#10,6B,1,0.0,0.0,6E,6E,False
ERR1453493#2,18C,1,0.0,0.0,18C,18,False
ERR1453493#6,18C,1,0.002521515,0.002521515,18B,18,False
ERR3332067#3,10A,1,4.2378902e-05,4.2378902e-05,10A,10,False
ERR3332067#7,10A,1,0.0,0.0,10A,10,False
ERR884425#3,6B,1,1.2457371e-05,1.2457371e-05,6B,6,False
ERR862298#5,5,1,0.0,0.0,5,5,False
ERR862298#23,5,1,0.0,0.0,5,5,False
SRR26594399#1,10A,1,0.0,0.0,10A,10,False
SRR26594399#23,10A,1,5.9604645e-08,5.9604645e-08,10A,10,False
ERR2681226#3,34,1,1.1920929e-07,1.1920929e-07,34,34,False
ERR2681226#20,34,1,0.0,0.0,34,34,False
ERR869965#4,35A,1,7.927418e-06,7.927418e-06,35A,35A_35C_42,False
ERR434058#1,6C,1,2.9802322e-07,2.9802322e-07,6C,6,False
ERR434058#12,6C,1,5.185604e-06,5.185604e-06,6C,6,False
SRR26930580#1,19A,1,0.00020873547,0.00020873547,19A,19A,False
ERR9796523#10,15C,1,1.1920929e-07,1.1920929e-07,15B/C,15B/C,False
ERR9796523#11,15C,1,0.00012773275,0.00012773275,15B/C,15B/C,False
ERR13365064#5,23A,1,0.0006864071,0.0006864071,23A,23,False
ERR13365064#21,23A,1,0.0,0.0,23A,23,False
ERR7567992#3,8,1,2.6345253e-05,2.6345253e-05,8,8,False
ERR884382#1,19F,1,0.008589089,0.008589089,19F,19F,False
ERR884382#2,19F,1,5.4359436e-05,5.4359436e-05,19F,19F,False
ERR8481881#2,19A,1,0.0,0.0,19A,19A,False
SRR26817848#2,11A,1,0.0,0.0,11A,11,False
ERR956305#1,4,1,0.0,0.0,4,4,False
ERR956305#6,4,1,0.0019509196,0.0019509196,4,4,False
ERR1066148#3,18C,1,0.0,0.0,18C,18,False
SRR26750004#1,3,1,0.0,0.0,3,3,False
ERR425411#2,15B/C,1,1.1920929e-07,1.1920929e-07,15B,15,False
ERR425411#8,15B/C,1,0.0,0.0,15C,15,False
SRR26910904#2,8,1,0.0,0.0,8,8,False
SRR26931055#7,8,1,1.4126301e-05,1.4126301e-05,8,8,False
SRR26931055#13,8,1,0.0,0.0,8,8,False
ERR1788444#3,14,1,0.00063067675,0.00063067675,14,14,False
ERR1788444#16,14,1,0.0,0.0,14,14,False
ERR913356#1,6A,1,6.8068504e-05,6.8068504e-05,6A,6,False
SRR26878511#1,6A,1,2.18153e-05,2.18153e-05,6A,6,False
SRR26878511#23,6A,1,0.009573698,0.009573698,6A,6,False
SRR26818378#5,3,1,0.0,0.0,3,3,False
SRR26930255#3,8,1,0.0,0.0,8,8,False
SRR26930255#5,8,1,3.5762787e-07,3.5762787e-07,8,8,False
ERR505604#1,19F,1,2.3841858e-07,2.3841858e-07,19F,19F,False
ERR505604#2,19F,1,0.0,0.0,19F,19F,False
ERR1453592#1,3,1,0.0,0.0,3,3,False
SRR26789536#2,38,1,0.0,0.0,38,25A_25F_38,False
SRR26789536#20,38,1,0.0,0.0,38,25A_25F_38,False
ERR1453548#5,14,1,0.0,0.0,14,14,False
ERR1453548#23,14,1,0.0,0.0,14,14,False
ERR14654012#1,19A,1,1.5497208e-06,1.5497208e-06,19A,19A,False
ERR433555#3,4,1,0.0,0.0,4,4,False
ERR433555#19,4,1,0.0,0.0,4,4,False
ERR3796843#1,24F,1,2.1219254e-05,2.1219254e-05,24F,Serogroup 24,False
ERR730515#1,23B,1,0.0,0.0,23B,23,False
ERR3303216#3,13,1,0.0,0.0,13,13,False
ERR3303216#6,13,1,0.0,0.0,13,13,False
SRR26878167#1,3,1,0.0,0.0,3,3,False
ERR913303#5,6B,1,0.0,0.0,6B,6,False
ERR774103#1,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR774103#10,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26789331#1,23B,1,0.0,0.0,23B,23,False
ERR774366#7,12F,1,9.679794e-05,9.679794e-05,12F,12_44_46,False
ERR774366#25,12F,1,0.0,0.0,12F,12_44_46,False
ERR862471#10,34,1,0.027089834,0.027089834,34,34,False
ERR862471#34,34,1,0.0064556003,0.0064556003,34,34,False
ERR13374674#4,22F,1,0.0,0.0,22F,22,False
ERR13374674#9,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
ERR1192024#1,48,1,5.9604645e-08,5.9604645e-08,48,48,False
ERR1192024#21,48,1,5.9604645e-08,5.9604645e-08,48,48,False
ERR913463#9,3,1,5.9604645e-08,5.9604645e-08,3,3,False
SRR26817858#2,12F,1,0.0,0.0,12F,12_44_46,False
SRR26817858#9,12F,1,0.0,0.0,12F,12_44_46,False
ERR714257#6,7F,1,0.0,0.0,7F,7A_7F,False
ERR714257#37,7F,1,1.1920929e-07,1.1920929e-07,7F,7A_7F,False
SRR26931563#7,20B,1,2.1576881e-05,2.1576881e-05,20B,20,False
SRR26931563#27,20B,1,0.0,0.0,20B,20,False
ERR505467#1,3,1,0.0,0.0,3,3,False
SRR26818504#7,3,1,0.0,0.0,3,3,False
ERR2667950#2,33B,1,0.01550293,0.01550293,33B,33B_33D,False
ERR1191833#4,6A,1,0.0,0.0,6A,6,False
ERR1788230#1,18C,1,6.7949295e-06,6.7949295e-06,18C,18,False
SRR26789582#8,22F,1,0.0,0.0,22F,22,False
SRR26789582#25,22F,1,1.1920929e-07,1.1920929e-07,22F,22,False
ERR1192050#1,10A,1,3.5762787e-07,3.5762787e-07,10A,10,False
ERR1192050#8,10A,1,0.0,0.0,10A,10,False
ERR13364494#9,22F,1,0.0,0.0,22F,22,False
ERR13364494#25,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
SRR26834372#2,16F,1,5.9604645e-08,5.9604645e-08,16F,16F,False
SRR26834372#10,16F,1,1.7881393e-07,1.7881393e-07,16F,16F,False
SRR26880156#4,3,1,0.0,0.0,3,3,False
ERR1756450#1,7B,1,0.0,0.0,7B,7B_7C_40,False
ERR319336#17,6C,1,0.0,0.0,6C,6,False
ERR319336#108,6C,1,1.1920929e-07,1.1920929e-07,6C,6,False
SRR26750013#2,15A,1,1.1920929e-07,1.1920929e-07,15A,15,False
SRR26750013#80,15A,1,0.0,0.0,15A,15,False
ERR331437#4,7F,1,5.9604645e-08,5.9604645e-08,7F,7A_7F,False
ERR331437#57,7F,1,1.1920929e-07,1.1920929e-07,7F,7A_7F,False
ERR326330#14,6B,1,0.0,0.0,6B,6,False
ERR326330#21,6B,1,0.0,0.0,6B,6,False
ERR714669#5,33A,1,0.00020599365,0.00020599365,33F,33A_33F_37,False
ERR925049#6,6B,1,3.5583973e-05,3.5583973e-05,6B,6,False
ERR925049#27,6B,1,2.3841858e-07,2.3841858e-07,6B,6,False
ERR909092#7,23F,1,1.1920929e-07,1.1920929e-07,23F,23,False
ERR909092#14,23F,1,0.0,0.0,23F,23,False
ERR870084#8,38,1,0.0,0.0,38,25A_25F_38,False
ERR870084#43,38,1,0.0003451705,0.0003451705,38,25A_25F_38,False
ERR13365671#13,11A,1,2.7477741e-05,2.7477741e-05,11A,11,False
SRR26797371#1,10A,1,0.0,0.0,10A,10,False
SRR26797371#21,10A,1,1.1920929e-07,1.1920929e-07,10A,10,False
ERR9796527#2,23A,1,3.7550926e-06,3.7550926e-06,23A,23,False
ERR774621#1,19A,1,0.0,0.0,19A,19A,False
ERR1658069#1,1,1,0.0,0.0,1,1,False
ERR1658069#4,1,1,0.0,0.0,1,1,False
ERR730864#1,6A,1,5.9604645e-08,5.9604645e-08,6A,6,False
ERR1214590#1,23A,1,7.4863434e-05,7.4863434e-05,23A,23,False
ERR3303462#1,3,1,0.0,0.0,3,3,False
SRR26594234#17,17F,1,0.0,0.0,17F,17F,False
SRR26594234#36,17F,1,0.0,0.0,17F,17F,False
SRR26878145#1,3,1,0.0,0.0,3,3,False
ERR862440#5,16F,1,0.0,0.0,16F,16F,False
ERR862440#16,16F,1,0.0,0.0,16F,16F,False
ERR13365493#1,4,1,0.0,0.0,4,4,False
ERR13365493#29,4,1,0.0,0.0,4,4,False
SRR26910515#4,10A,1,1.1920929e-07,1.1920929e-07,10A,10,False
SRR26910515#9,10A,1,1.4483929e-05,1.4483929e-05,10A,10,False
ERR925344#2,34,1,3.5762787e-07,3.5762787e-07,34,34,False
ERR925344#13,34,1,0.0,0.0,34,34,False
ERR714556#2,9V,1,0.0,0.0,9V,9,False
SRR26878600#2,8,1,0.0,0.0,8,8,False
SRR26878600#5,8,1,0.0,0.0,8,8,False
ERR3796728#1,24F,1,0.0019319057,0.0019319057,24F,Serogroup 24,False
ERR3270730#2,10F,1,0.0,0.0,10F,10,False
ERR3270730#13,10F,1,0.016872287,0.016872287,10F,10,False
ERR1202536#9,38,1,0.0,0.0,38,25A_25F_38,False
ERR1202536#39,38,1,5.9604645e-08,5.9604645e-08,38,25A_25F_38,False
ERR570470#5,16F,1,0.0,0.0,16F,16F,False
ERR570470#11,16F,1,0.0,0.0,16F,16F,False
ERR13365793#1,9N,1,4.529953e-05,4.529953e-05,9N,9,False
ERR13365793#19,9N,1,0.0,0.0,9N,9,False
SRR26910910#1,17F,1,9.524822e-05,9.524822e-05,17F,17F,False
SRR26797260#2,8,1,0.0,0.0,8,8,False
SRR26797260#4,8,1,0.0,0.0,8,8,False
ERR1202232#1,3,1,0.0,0.0,3,3,False
SRR26910975#1,8,1,0.0,0.0,8,8,False
SRR26878710#4,3,1,0.0,0.0,3,3,False
ERR1202354#6,14,1,0.0029073954,0.0029073954,14,14,False
ERR1202354#24,14,1,0.0,0.0,14,14,False
ERR980048#1,1,1,0.0,0.0,1,1,False
ERR980048#7,1,1,0.0,0.0,1,1,False
SRR26797940#2,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26797940#20,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR8481858#3,8,1,0.0,0.0,8,8,False
ERR8481858#7,8,1,0.0,0.0,8,8,False
SRR26797758#1,10A,1,0.0,0.0,10A,10,False
SRR26797758#26,10A,1,1.1920929e-07,1.1920929e-07,10A,10,False
SRR26931299#5,8,1,0.0,0.0,8,8,False
ERR742841#2,14,1,0.0,0.0,14,14,False
ERR742841#4,14,1,0.0051564574,0.0051564574,14,14,False
ERR714153#2,1,1,0.0,0.0,1,1,False
ERR714153#3,1,1,0.0,0.0,1,1,False
ERR2090705#5,10B,1,1.1920929e-07,1.1920929e-07,10B,10,False
ERR2090705#14,10B,1,0.0,0.0,10B,10,False
ERR742449#2,17F,1,0.000118374825,0.000118374825,17F,17F,False
ERR742449#14,17F,1,0.0,0.0,17F,17F,False
SRR26880055#9,8,1,0.0009901524,0.0009901524,8,8,False
SRR26880055#16,8,1,0.0,0.0,8,8,False
SRR26749900#1,19A,1,0.0,0.0,19A,19A,False
ERR316593#7,6A,1,1.1920929e-07,1.1920929e-07,6A,6,False
ERR316593#27,6A,1,0.0,0.0,6A,6,False
ERR13365851#1,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR1202260#1,7F,1,5.9604645e-08,5.9604645e-08,7F,7A_7F,False
ERR1191839#3,8,1,7.277727e-05,7.277727e-05,8,8,False
ERR2681356#3,23A,1,0.0,0.0,23A,23,False
SRR26749924#1,9N,1,0.0,0.0,9N,9,False
ERR862311#1,23F,1,2.3841858e-07,2.3841858e-07,23F,23,False
ERR862311#2,23F,1,0.00057965517,0.00057965517,23F,23,False
SRR26714282#1,3,1,0.0,0.0,3,3,False
ERR1453426#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26833717#3,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26833717#15,8,1,0.0,0.0,8,8,False
ERR331415#26,9V,1,0.0,0.0,9V,9,False
ERR331415#47,9V,1,0.0,0.0,9V,9,False
ERR490740#8,4,1,1.1920929e-07,1.1920929e-07,4,4,False
ERR490740#19,4,1,0.0,0.0,4,4,False
ERR2680894#3,35B,1,0.014939725,0.014939725,35B,35B_35D,False
SRR26714172#13,3,1,0.0,0.0,3,3,False
SRR26877764#8,10A,1,0.0,0.0,10A,10,False
SRR26877764#25,10A,1,0.0,0.0,10A,10,False
ERR869844#7,20,1,1.7881393e-07,1.7881393e-07,20,20,False
ERR869844#17,20,1,2.4497509e-05,2.4497509e-05,20,20,False
SRR26910459#2,12F,1,1.2636185e-05,1.2636185e-05,12F,12_44_46,False
SRR26910459#3,12F,1,0.0,0.0,12F,12_44_46,False
ERR2089870#4,14,1,3.5762787e-07,3.5762787e-07,14,14,False
ERR2089870#16,14,1,0.0,0.0,14,14,False
SRR26714334#15,33F,1,1.1920929e-07,1.1920929e-07,33F,33A_33F_37,False
SRR26714334#18,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26931355#5,3,1,0.0,0.0,3,3,False
ERR3831121#5,24F,1,8.34465e-07,8.34465e-07,24F,Serogroup 24,False
SRR26879454#2,8,1,0.0,0.0,8,8,False
ERR2091015#1,1,1,0.0,0.0,1,1,False
ERR2091015#6,1,1,0.0,0.0,1,1,False
ERR449244#1,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR449191#1,6A,1,5.8233738e-05,5.8233738e-05,6A,6,False
ERR13365631#1,8,1,6.6161156e-05,6.6161156e-05,8,8,False
SRR26879529#10,10A,1,0.0,0.0,10A,10,False
SRR26879529#24,10A,1,0.0,0.0,10A,10,False
SRR26910804#1,9N,1,1.7881393e-07,1.7881393e-07,9N,9,False
SRR26910804#3,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
ERR714725#2,33F,1,0.0015308261,0.0015308261,33F,33A_33F_37,False
ERR2090021#2,11A,1,0.0,0.0,11A,11,False
ERR2090834#2,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR449226#3,11A,1,0.0007710457,0.0007710457,11A,11,False
ERR449226#5,11A,1,0.06609684,0.06609684,19A,19A,False
SRR26673197#4,23A,1,2.3841858e-07,2.3841858e-07,23A,23,False
ERR3796582#9,24F,1,0.18215746,0.18215746,5,5,False
ERR3796582#13,24F,1,1.2934208e-05,1.2934208e-05,Serogroup 24,Serogroup 24,False
ERR730689#3,3,1,0.0,0.0,3,3,False
SRR26818276#4,9N,1,1.1920929e-07,1.1920929e-07,9N,9,False
SRR26818276#13,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
SRR26594887#14,12F,1,0.0,0.0,12F,12_44_46,False
SRR26594887#27,12F,1,0.0,0.0,12F,12_44_46,False
ERR730235#4,19A,1,0.0,0.0,19A,19A,False
ERR730235#15,19A,1,0.11706561,0.11706561,6A,6,False
ERR701872#1,19F,1,0.0,0.0,19F,19F,False
ERR2681289#7,18C,1,0.0008071065,0.0008071065,18B,18,False
ERR730611#1,16F,1,1.1920929e-06,1.1920929e-06,16F,16F,False
ERR1288823#2,19F,1,5.9723854e-05,5.9723854e-05,19F,19F,False
ERR1288823#10,19F,1,0.0,0.0,19F,19F,False
SRR26749876#3,8,1,0.0,0.0,8,8,False
SRR26749876#4,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR3303299#1,19F,1,2.4437904e-06,2.4437904e-06,19F,19F,False
ERR326485#35,14,1,0.0,0.0,14,14,False
ERR326485#112,14,1,0.0,0.0,14,14,False
ERR2090266#3,22F,1,0.0,0.0,22F,22,False
ERR2090266#8,22F,1,0.0,0.0,22F,22,False
ERR311135#1,6B,1,0.00012129545,0.00012129545,6B,6,False
SRR26931130#4,3,1,0.0,0.0,3,3,False
SRR26833558#2,Serogroup 33,1,0.0,0.0,33F,33A_33F_37,False
SRR26833558#20,Serogroup 33,1,0.092178404,0.092178404,33F,33A_33F_37,False
SRR26880214#1,11A,1,0.0,0.0,11A,11,False
ERR913479#1,11A,1,0.0,0.0,11A,11,False
ERR750971#2,3,1,0.0,0.0,3,3,False
ERR750971#16,3,1,1.1920929e-07,1.1920929e-07,3,3,False
ERR869927#1,19F,1,0.0,0.0,19F,19F,False
ERR869927#7,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR1065798#1,23F,1,2.002716e-05,2.002716e-05,23F,23,False
ERR997603#1,19F,1,0.0,0.0,19F,19F,False
ERR632972#6,14,1,0.0,0.0,14,14,False
ERR632972#8,14,1,0.0,0.0,14,14,False
ERR568512#1,8,1,0.0,0.0,8,8,False
ERR1066364#3,19A,1,0.0,0.0,19A,19A,False
ERR505687#1,23F,1,0.022275567,0.022275567,23F,23,False
ERR505687#12,23F,1,1.7881393e-07,1.7881393e-07,23F,23,False
